Date,Price,Open,High,Low,,
10/23/2011,17.2095,17.113,17.2695,17.113,,
10/16/2011,17.1985,17.102,17.2585,17.102,,
10/9/2011,17.1875,17.092,17.2485,17.092,,
10/2/2011,17.1775,17.081,17.2385,17.081,,
9/25/2011,17.1665,17.07,17.2275,17.07,,
9/18/2011,17.1555,17.06,17.1555,17.06,,
9/11/2011,17.145,17.049,17.205,17.049,,
9/4/2011,17.134,17.035,17.193,17.035,,
8/28/2011,17.12,17.023,17.179,17.023,,
8/21/2011,17.1085,17.009,17.1685,17.009,,
8/14/2011,17.094,16.995,17.154,16.995,,
8/7/2011,17.08,16.982,17.14,16.982,,
7/31/2011,17.0665,16.962,17.1255,16.962,,
7/24/2011,17.047,16.951,17.109,16.951,,
7/17/2011,17.0355,16.934,17.0355,16.934,,
7/10/2011,17.0185,16.923,17.0805,16.923,,
7/3/2011,17.0075,16.911,17.0075,16.911,,
6/26/2011,16.9955,16.882,17.0575,16.882,,
6/19/2011,16.966,16.882,17.027,16.882,,
6/12/2011,16.966,16.867,17.024,16.867,,
6/5/2011,16.9515,16.795,17.0095,16.795,,
5/29/2011,16.879,16.795,16.879,16.795,,
5/22/2011,16.879,16.795,16.879,16.795,,
5/15/2011,16.879,16.795,16.879,16.795,,
5/8/2011,16.879,16.783,16.94,16.783,,
5/1/2011,16.867,16.777,16.928,16.777,,
4/24/2011,16.8605,16.765,16.8605,16.765,,
4/17/2011,16.8485,16.75,16.8485,16.75,,
4/10/2011,16.8335,16.735,16.8335,16.735,,
4/3/2011,16.819,16.723,16.88,16.723,,
3/27/2011,16.8065,16.708,16.8655,16.708,,
3/20/2011,16.7915,16.694,16.8495,16.694,,
3/13/2011,16.7775,16.679,16.7775,16.679,,
3/6/2011,16.7625,16.664,16.8205,16.664,,
2/27/2011,16.7465,16.652,16.7465,16.652,,
2/20/2011,16.735,16.638,16.792,16.638,,
2/13/2011,16.721,16.624,16.778,16.624,,
2/6/2011,16.7065,16.612,16.7065,16.612,,
1/30/2011,16.695,16.595,16.752,16.595,,
1/23/2011,16.678,16.584,16.735,16.581,,
1/16/2011,16.6665,16.573,16.6665,16.573,,
1/9/2011,16.656,16.559,16.713,16.559,,
1/2/2011,16.6415,16.548,16.6415,16.548,,
12/26/2010,16.6305,16.535,16.6305,16.535,,
12/19/2010,16.6175,16.522,16.6175,16.522,,
12/12/2010,16.6045,16.509,16.6045,16.509,,
12/5/2010,16.5915,16.496,16.5915,16.496,,
11/28/2010,16.5785,16.483,16.6385,16.483,,
11/21/2010,16.5655,16.47,16.6425,16.47,,
11/14/2010,16.552,16.459,16.609,16.459,,
11/7/2010,16.5335,16.452,16.5335,16.452,,
10/31/2010,16.5175,16.436,16.5175,16.436,,
10/24/2010,16.5055,16.4237,16.5055,16.4237,,
10/17/2010,16.4985,16.4168,16.4985,16.4168,,
10/10/2010,16.4865,16.4047,16.4865,16.4047,,
10/3/2010,16.4685,16.446,16.4685,16.446,,
9/26/2010,16.4685,16.3868,16.4685,16.3868,,
9/19/2010,16.4565,16.375,16.4565,16.375,,
9/12/2010,16.4465,16.3652,16.4465,16.3652,,
9/5/2010,16.4365,16.3554,16.4365,16.3554,,
8/29/2010,16.4325,13.6262,16.4325,13.6262,,
8/22/2010,13.6825,13.6152,13.6825,13.6152,,
8/15/2010,13.6735,13.6064,13.6735,13.6064,,
8/8/2010,13.6605,13.5932,13.6605,13.5932,,
8/1/2010,13.6515,13.5844,13.6515,13.5844,,
7/25/2010,13.6455,13.607,13.6455,13.5778,,
7/18/2010,13.63,13.5604,13.63,13.5604,,
7/11/2010,13.705,13.6873,13.7123,13.68,,
7/4/2010,13.605,13.5386,13.605,13.5386,,
6/27/2010,13.595,13.5256,13.595,13.5256,,
6/20/2010,13.58,13.5148,13.58,13.5148,,
6/13/2010,13.575,13.5061,13.575,13.5061,,
6/6/2010,13.565,13.4953,13.565,13.4953,,
5/30/2010,13.555,13.4853,13.555,13.4853,,
5/23/2010,13.54,13.4721,13.54,13.4721,,
5/16/2010,13.535,13.4665,13.535,13.4665,,
5/9/2010,13.5183,13.451,13.5183,13.451,,
5/2/2010,13.52,13.451,13.52,13.451,,
4/25/2010,13.505,13.4396,13.505,13.4396,,
4/18/2010,13.495,13.4282,13.495,13.4282,,
4/11/2010,13.485,13.419,13.485,13.419,,
4/4/2010,13.4724,13.4053,13.4724,13.4053,,
3/28/2010,13.47,13.3934,13.47,13.3934,,
3/21/2010,13.44,13.42,13.44,13.42,,
3/14/2010,13.44,13.3742,13.44,13.3742,,
3/7/2010,13.425,13.3597,13.425,13.3597,,
2/28/2010,13.41,13.39,13.41,13.39,,
2/21/2010,13.41,13.6322,13.6522,13.3416,,
2/14/2010,13.645,13.6293,13.6543,13.62,,
2/7/2010,13.39,13.36,13.39,13.3224,,
1/31/2010,13.38,13.3117,13.38,13.3117,,
1/24/2010,12.735,12.6701,12.735,12.6701,,
1/17/2010,12.695,12.67,12.695,12.67,,
1/10/2010,12.695,12.67,12.695,12.67,,
1/3/2010,12.695,12.67,12.695,12.67,,
12/27/2009,12.695,12.634,12.695,12.634,,
12/20/2009,12.69,12.6245,12.69,12.6245,,
12/13/2009,12.655,12.63,12.655,12.63,,
12/6/2009,12.655,12.63,12.655,12.63,,
11/29/2009,12.655,12.63,12.655,12.63,,
11/22/2009,12.655,12.5899,12.655,12.5899,,
11/15/2009,12.645,12.5817,12.645,12.5817,,
11/8/2009,12.63,12.61,12.63,12.61,,
11/1/2009,12.63,12.5653,12.63,12.5653,,
10/25/2009,12.62,12.5591,12.62,12.5591,,
10/18/2009,12.615,12.5528,12.615,12.5528,,
10/11/2009,12.61,12.5465,12.61,12.5465,,
10/4/2009,12.605,12.5402,12.605,12.5402,,
9/27/2009,12.595,12.5332,12.595,12.5332,,
9/20/2009,12.59,12.5257,12.59,12.5257,,
9/13/2009,12.58,12.5182,12.58,12.5182,,
9/6/2009,12.575,12.5122,12.575,12.5122,,
8/30/2009,12.57,12.5062,12.57,12.5062,,
8/23/2009,12.56,12.4964,12.56,12.4964,,
8/16/2009,12.55,12.48,12.55,12.4899,,
8/9/2009,12.5,12.24,12.5,12.24,,
8/2/2009,11.34,11.17,11.34,11.17,,
7/26/2009,11.34,11.17,11.34,11.17,,
7/19/2009,11.34,11.17,11.34,11.17,,
7/12/2009,11.34,11.17,11.34,11.17,,
7/5/2009,11.34,11.17,11.34,11.17,,
6/28/2009,11.35,11.24,11.4,11.19,,
6/21/2009,11.375,11.16,11.375,11.16,,
